n,k,comparisons,swaps
11000,90,36037134,35971097
11000,91,19093096,18950011
11000,92,35881467,35771383
11000,93,49323369,49235310
11000,94,24854349,24744249
11000,95,38081327,37982275
11000,96,53694151,53606105
11000,97,23441937,23353885
11000,98,36214389,36159360
11000,99,33857124,33780078
11000,100,53320726,53210662
12000,1,98366322,98306292
12000,2,53430871,53334828
12000,3,29214923,29106861
12000,4,71430499,71322442
12000,5,27072141,26940070
12000,6,68951091,68866973
12000,7,70277747,70205715
12000,8,52837982,52717831
12000,9,33220928,33088852
12000,10,55178678,55106639
12000,11,73757358,73673312
12000,12,56140874,56032813
12000,13,34535750,34415700
12000,14,29988490,29844395
12000,15,30501181,30381111
12000,16,26417237,26261160
12000,17,77179773,77071703
12000,18,96473783,96365734
12000,19,63791518,63683457
12000,20,29054554,28946505
12000,21,52717122,52609065
12000,22,64010943,63950913
12000,23,48638494,48566464
12000,24,58962261,58866218
12000,25,43700871,43544779
12000,26,39373812,39277759
12000,27,54387332,54315298
12000,28,50091259,49959189
12000,29,24898132,24730024
12000,30,48755552,48611473
12000,31,66022793,65950737
12000,32,39910991,39790927
12000,33,46167572,46059525
12000,34,39997552,39853352
12000,35,49676707,49556630
12000,36,45525724,45417664
12000,37,25156243,25048184
12000,38,64742056,64646015
12000,39,48997657,48925618
12000,40,71260170,71128101
12000,41,78104818,78044790
12000,42,58824867,58740823
12000,43,81490539,81382478
12000,44,42417660,42309598
12000,45,60428985,60344940
12000,46,31586101,31478039
12000,47,48105867,47985798
12000,48,56097426,56001372
12000,49,60056488,59972432
12000,50,62960829,62816757
12000,51,31394969,31298923
12000,52,35023007,34914947
12000,53,56510634,56390574
12000,54,48994971,48886920
12000,55,25806187,25686117
12000,56,80564442,80444359
12000,57,53531999,53387940
12000,58,45462467,45330389
12000,59,90164304,90068257
12000,60,66882855,66750786
12000,61,76329615,76281595
12000,62,70041744,69957706
12000,63,44903154,44759070
12000,64,28521151,28425106
12000,65,103736445,103652404
12000,66,26556230,26424154
12000,67,96848049,96751995
12000,68,39161343,39065289
12000,69,77754286,77634224
12000,70,107575439,107527422
12000,71,65182298,65062227
12000,72,52404506,52320465
12000,73,44552271,44456218
12000,74,37869578,37773515
12000,75,23079074,22922934
12000,76,77210569,77126524
12000,77,44715984,44631937
12000,78,53464255,53356200
12000,79,90250137,90154083
12000,80,87729046,87608977
12000,81,32859586,32739483
12000,82,66129718,65985586
12000,83,69435000,69350960
12000,84,77438843,77354797
12000,85,62422642,62302589
12000,86,35722254,35638207
12000,87,83887156,83803111
12000,88,46192746,46084691
12000,89,83163076,83067023
12000,90,37879176,37759108
12000,91,45970043,45849977
12000,92,42895580,42775511
12000,93,99050007,98989977
12000,94,54822833,54750795
12000,95,45544504,45412431
12000,96,53986175,53926151
12000,97,78717501,78585424
12000,98,36296413,36176322
12000,99,74340831,74280801
12000,100,36972165,36828081
13000,1,108175163,108110132
13000,2,67679058,67549004
13000,3,25482067,25325981
13000,4,28623431,28493373
13000,5,58609607,58440450
13000,6,109977571,109886506
13000,7,43799872,43708829
13000,8,64573599,64482552
13000,9,37551145,37460103
13000,10,44972785,44855722
13000,11,88852805,88683655
13000,12,55798713,55720675
13000,13,60690505,60599465
13000,14,52755638,52638576
13000,15,46436858,46293786
13000,16,111454545,111285459
13000,17,28698988,28529901
13000,18,33084971,32915887
13000,19,64096118,63979056
13000,20,48206432,48128393
13000,21,64373983,64282936
13000,22,62022089,61918038
13000,23,71789182,71685076
13000,24,104262760,104184666
13000,25,53169877,53026770
13000,26,44433051,44342006
13000,27,78888469,78784415
13000,28,80151792,79995711
13000,29,34682147,34565085
13000,30,37002720,36846638
13000,31,126054421,126015406
13000,32,60057643,59939864
13000,33,69632571,69541538
13000,34,36325793,36169708
13000,35,41074283,40970229
13000,36,57534572,57456516
13000,37,61619374,61437275
13000,38,77906155,77815109
13000,39,41290177,41147109
13000,40,73213349,73122304
13000,41,70752087,70596006
13000,42,39276953,39120875
13000,43,47615688,47511636
13000,44,59323039,59231996
13000,45,46753798,46597342
13000,46,124076534,124011509
13000,47,86307593,86242564
13000,48,50005622,49901573
13000,49,70705254,70614208
13000,50,30459129,30290044
13000,51,47360865,47230804
13000,52,103241401,103150355
13000,53,53518813,53414772
13000,54,56521556,56404494
13000,55,63711383,63607328
13000,56,113100828,113009782
13000,57,115162030,115083994
13000,58,35445698,35341652
13000,59,35732561,35589489
13000,60,65352554,65222487
13000,61,54374190,54257130
13000,62,49925406,49821353
13000,63,58262852,58093772
13000,64,48877899,48760837
13000,65,84371811,84267760
13000,66,38279128,38149067
13000,67,62033844,61903775
13000,68,40296793,40218754
13000,69,80120394,80016340
13000,70,97267221,97111136
13000,71,32607922,32425786
13000,72,52418631,52288561
13000,73,48796181,48653118
13000,74,44712287,44634250
13000,75,63824695,63746656
13000,76,37007214,36890152
13000,77,77967748,77876702
13000,78,83307186,83229148
13000,79,59698754,59620716
13000,80,114328410,114237368
13000,81,108811310,108720264
13000,82,30761357,30592225
13000,83,82045306,81928244
13000,84,64782296,64730275
13000,85,72708589,72630556
13000,86,52725573,52556485
13000,87,78504660,78426625
13000,88,43019540,42876462
13000,89,58858974,58650858
13000,90,32524133,32420079
13000,91,87868398,87777354
13000,92,102717047,102678033
13000,93,41992144,41862061
13000,94,73463374,73346322
13000,95,45578649,45435571
13000,96,79997592,79880530
13000,97,44153731,44036668
13000,98,123979234,123927211
13000,99,68306982,68137873
13000,100,63208428,63104374
14000,1,73284844,73088759
14000,2,40392507,40266451
14000,3,61934961,61850922
14000,4,95799711,95645649
14000,5,76821282,76667196
14000,6,65561091,65421023
14000,7,37042638,36944593
14000,8,59392657,59252587
14000,9,89777262,89679234
14000,10,115786311,115674250
14000,11,56158783,56032722
14000,12,39599156,39459088
14000,13,55125695,55013641
14000,14,78073412,77919334
14000,15,94888794,94790748
14000,16,60463145,60323080
14000,17,76567285,76455235
14000,18,54227198,54157167
14000,19,43027757,42915678
14000,20,62151631,62025569
14000,21,38774908,38634839
14000,22,57533856,57379781
14000,23,45788991,45634914
14000,24,35224560,35070498
14000,25,99412250,99300167
14000,26,73591026,73464966
14000,27,72858213,72760175
14000,28,75533925,75351845
14000,29,134295941,134155882
14000,30,33779784,33639715
14000,31,66141684,65987618
14000,32,110676912,110606883
14000,33,109077849,108993814
14000,34,53046943,52906873
14000,35,131640594,131584572
14000,36,144271831,144187764
14000,37,64458305,64318239
14000,38,94422027,94267957
14000,39,93833938,93763912
14000,40,65157122,64989048
14000,41,81275637,81219617
14000,42,32420204,32294142
14000,43,81286047,81173995
14000,44,43587337,43405257
14000,45,59615838,59433747
14000,46,41188400,40964298
14000,47,135758262,135646208
14000,48,69198707,69086654
14000,49,73534994,73436955
14000,50,57916563,57748479
14000,51,71486598,71332528
14000,52,36931445,36791377
14000,53,95160594,95048547
14000,54,81657381,81573350
14000,55,50403025,50248958
14000,56,54237981,54139935
14000,57,116831498,116747466
14000,58,47945918,47805862
14000,59,108058606,107932554
14000,60,22968033,22757924
14000,61,84126588,84042551
14000,62,41131812,41005749
14000,63,44462374,44336313
14000,64,107528140,107374064
14000,65,45206564,45094510
14000,66,81009758,80869689
14000,67,79092132,78924047
14000,68,43286494,43160432
14000,69,69399984,69259925
14000,70,106900976,106774894
14000,71,88071299,87959215
14000,72,139248592,139164554
14000,73,121802071,121676002
14000,74,69304569,69122462
14000,75,80654238,80500166
14000,76,61861792,61763749
14000,77,43082568,42914444
14000,78,35371441,35259386
14000,79,50136798,49996728
14000,80,90616976,90504922
14000,81,84631166,84490740
14000,82,69204223,69106178
14000,83,42449632,42295490
14000,84,75022791,74910738
14000,85,53803284,53705238
14000,86,56282550,56156487
14000,87,52031499,51877429
14000,88,87957056,87830972
14000,89,62878810,62738742
14000,90,79766862,79640802
14000,91,68742938,68602870
14000,92,81876836,81764676
14000,93,43905882,43737795
14000,94,65063875,64951822
14000,95,66042359,65944312
14000,96,50666210,50498108
14000,97,80230145,80146107
14000,98,89013801,88845728
14000,99,46759977,46633914
14000,100,98397691,98285636
15000,1,96549746,96369664
15000,2,80120850,79985816
15000,3,45658944,45478864
15000,4,118717599,118642571
15000,5,67183061,67062991
15000,6,154891878,154831858
15000,7,77622697,77397595
15000,8,51704715,51524621
15000,9,37919183,37724095
15000,10,61678320,61528262
15000,11,101650289,101500219
15000,12,83454341,83289274
15000,13,39338288,39203231
15000,14,97197966,97077922
15000,15,68651084,68365978
15000,16,81110728,80990687
15000,17,84641781,84536727
15000,18,60490415,60280309
15000,19,63687394,63522315
15000,20,90643213,90508143
15000,21,78361764,78211695
15000,22,81044872,80939831
15000,23,60017228,59882169
15000,24,81032584,80897523
15000,25,81595706,81490661
15000,26,83547139,83442095
15000,27,32489668,32294573
15000,28,60795882,60630811
15000,29,96964323,96874287
15000,30,83658039,83537985
15000,31,77928915,77778849
15000,32,46280211,46115142
15000,33,38090134,37940064
15000,34,58630252,58540220
15000,35,55266814,55116753
15000,36,43983408,43833342
15000,37,125863482,125773443
15000,38,112615295,112420200
15000,39,91661314,91511226
15000,40,59661446,59586416
15000,41,70797383,70692337
15000,42,49893299,49698219
15000,43,154386473,154206402
15000,44,146902634,146782580
15000,45,56773366,56668327
15000,46,73100727,72995672
15000,47,89388202,89223128
15000,48,91682212,91577166
15000,49,81885417,81675331
15000,50,74523599,74403545
15000,51,93443479,93263396
15000,52,67213808,67063747
15000,53,47196381,47091334
15000,54,135172929,135067887
15000,55,49422316,49272246
15000,56,39381220,39261165
15000,57,41289239,41124168
15000,58,94364215,94259177
15000,59,56874570,56754505
15000,60,42433938,42283870
15000,61,68093564,68003528
15000,62,123021515,122901460
15000,63,118877483,118742429
15000,64,155328195,155208149
15000,65,57381634,57246572
15000,66,76426266,76276195
15000,67,64007312,63887258
15000,68,34389347,34239282
15000,69,62201249,62096203
15000,70,50952941,50757841
15000,71,88518266,88428230
15000,72,137763102,137658056
15000,73,38911343,38716277
15000,74,124278748,124158694
15000,75,87450966,87360929
15000,76,75562944,75322848
15000,77,88329612,88209534
15000,78,52295946,52160896
15000,79,156007302,155917266
15000,80,79154088,79034040
15000,81,154041125,153936086
15000,82,60134891,59924790
15000,83,46396271,46216185
15000,84,33206559,33026474
15000,85,68909159,68729100
15000,86,66070490,65920434
15000,87,104814024,104723987
15000,88,34180998,33970896
15000,89,112002879,111927848
15000,90,53532293,53367222
15000,91,118821054,118700999
15000,92,137751899,137601849
15000,93,76288165,76138101
15000,94,104050197,103960160
15000,95,75937889,75787818
15000,96,163878600,163803570
15000,97,93332505,93242480
15000,98,91152541,91077510
15000,99,43653467,43518407
15000,100,93189513,93024440
16000,1,86527393,86351320
16000,2,88815417,88655349
16000,3,53375148,53215085
16000,4,126703377,126527312
16000,5,50979896,50851841
16000,6,73307861,73227831
16000,7,101007839,100911802
16000,8,116751709,116639664
16000,9,67488359,67344070
16000,10,39798210,39606126
16000,11,101298924,101202886
16000,12,61158215,60966130
16000,13,88863997,88767958
16000,14,52350036,52205982
16000,15,80633822,80457752
16000,16,60769761,60625699
16000,17,90203027,90042957
16000,18,34724855,34564791
16000,19,92774114,92598040
16000,20,59885923,59709846
16000,21,104479658,104319590
16000,22,56360766,56200697
16000,23,97789744,97677702
16000,24,191320335,191272276
16000,25,156330464,156250433
16000,26,54817967,54673905
16000,27,186632444,186536410
16000,28,73093970,72949911
16000,29,51477292,51332209
16000,30,149514501,149274401
16000,31,121111883,121031863
16000,32,93731204,93571150
16000,33,146727741,146631646
16000,34,67760515,67648475
16000,35,81594023,81513993
16000,36,66588593,66492555
16000,37,97945277,97817223
16000,38,126347505,126203448
16000,39,59428224,59284161
16000,40,115910117,115798081
16000,41,132791458,132695421
16000,42,167371129,167307109
16000,43,118114845,117922762
16000,44,53850122,53674046
16000,45,76043406,75899350
16000,46,92711186,92567131
16000,47,78381697,78221638
16000,48,38153301,37977224
16000,49,48319314,48159247
16000,50,88550061,88325951
16000,51,57606541,57414461
16000,52,128723191,128531104
16000,53,95276378,95100307
16000,54,155565467,155469429
16000,55,136957001,136844930
16000,56,55664177,55536123
16000,57,141750921,141606861
16000,58,53052933,52940888
16000,59,162688831,162576789
16000,60,96221694,96077645
16000,61,136512327,136368277
16000,62,149495853,149335789
16000,63,59900111,59788064
16000,64,147209195,147081140
16000,65,71365728,71157635
16000,66,68065375,67873317
16000,67,112442331,112234216
16000,68,79655139,79543092
16000,69,98758571,98614508
16000,70,57639885,57495823
16000,71,50091195,49947133
16000,72,94826524,94666449
16000,73,100014273,99918236
16000,74,181261956,181165919
16000,75,96340862,96164787
16000,76,81071650,80975611
16000,77,68865374,68721314
16000,78,80256248,80112178
16000,79,148331166,148235127
16000,80,62801748,62625673
16000,81,48723615,48547537
16000,82,102275529,102163490
16000,83,152308463,152180408
16000,84,72689588,72513503
16000,85,70111547,69935476
16000,86,125594569,125530548
16000,87,89490519,89378474
16000,88,83902613,83710493
16000,89,44540367,44348283
16000,90,126719343,126639315
16000,91,66182615,66022544
16000,92,108192456,108032385
16000,93,147201851,147105823
16000,94,86956085,86796021
16000,95,81074150,80930062
16000,96,70031347,69903293
16000,97,96829886,96733848
16000,98,51595778,51483735
16000,99,36317740,36125656
16000,100,134199448,134055388
17000,1,84253452,84083386
17000,2,70471891,70335838
17000,3,137397888,137312859
17000,4,55419303,55215203
17000,5,88162807,88009719
17000,6,49351163,49181080
17000,7,120867061,120714014
17000,8,100558980,100422926
17000,9,71940799,71770737
17000,10,141683316,141598287
17000,11,188868229,188698141
17000,12,115995474,115859420
17000,13,70146552,69959435
17000,14,99032332,98862026
17000,15,81477380,81256262
17000,16,171523955,171336823
17000,17,185944963,185808913
17000,18,65208458,65038395
17000,19,136743091,136522016
17000,20,131887254,131768208
17000,21,117702159,117532088
17000,22,65109944,64939874
17000,23,151708804,151623752
17000,24,75736469,75617427
17000,25,90395732,90310703
17000,26,45482113,45244032
17000,27,132885527,132783490
17000,28,115665798,115546751
17000,29,137936317,137783259
17000,30,101794535,101675488
17000,31,88501998,88399949
17000,32,77006454,76819390
17000,33,190021231,189851161
17000,34,102306141,102119074
17000,35,195876957,195740902
17000,36,89228378,89058311
17000,37,84319622,84149556
17000,38,152770853,152651812
17000,39,207872281,207719234
17000,40,91942494,91755422
17000,41,58862222,58692153
17000,42,58709639,58505555
17000,43,119984395,119882358
17000,44,121420492,121335463
17000,45,82099047,81911975
17000,46,114305840,114135770
17000,47,136778693,136676656
17000,48,103054715,102918669
17000,49,108295701,108074609
17000,50,92577693,92441639
17000,51,90033035,89913990
17000,52,78098418,77928349
17000,53,46851109,46664014
17000,54,105586394,105415082
17000,55,143914160,143812122
17000,56,84650703,84446627
17000,57,76765865,76544771
17000,58,69212273,69042211
17000,59,65709637,65539168
17000,60,75893562,75672481
17000,61,87429816,87208729
17000,62,96773717,96654673
17000,63,86039510,85869440
17000,64,89412882,89225812
17000,65,100758645,100622583
17000,66,110930796,110828757
17000,67,177041587,176888524
17000,68,96846215,96693162
17000,69,89543474,89424430
17000,70,207125187,207040157
17000,71,207242487,207123446
17000,72,181102582,180813465
17000,73,86815148,86628077
17000,74,89039367,88852290
17000,75,58889347,58736288
17000,76,96622420,96418342
17000,77,117769819,117633777
17000,78,204394924,204309894
17000,79,168208417,168106378
17000,80,51871367,51633274
17000,81,137681298,137477216
17000,82,124123517,123970458
17000,83,62949645,62813571
17000,84,84369258,84250212
17000,85,69452244,69316192
17000,86,205928790,205826748
17000,87,69096385,68943312
17000,88,170157549,170055521
17000,89,51437084,51267013
17000,90,60890918,60703845
17000,91,39972672,39768589
17000,92,60216162,60046092
17000,93,106562641,106443596
17000,94,51214077,50992996
17000,95,154788051,154634994
17000,96,72613825,72477772
17000,97,63805214,63669163
17000,98,88429395,88242319
17000,99,120853553,120666479
17000,100,110957472,110770405
18000,1,186167722,185987648
18000,2,139483955,139339901
18000,3,113180315,113000232
18000,4,116708480,116582421
18000,5,181260685,181044586
18000,6,69583312,69313202
18000,7,76221023,76076969
18000,8,166557471,166377401
18000,9,101224116,101062055
18000,10,112530265,112404219
18000,11,164960486,164816438
18000,12,98321049,98158997
18000,13,181108368,180946305
18000,14,188822238,188732210
18000,15,80806667,80644607
18000,16,101278958,101116895
18000,17,149669089,149561051
18000,18,107070076,106926021
18000,19,120950895,120644782
18000,20,159026079,158918051
18000,21,192776362,192614300
18000,22,173391780,173265734
18000,23,86846463,86666362
18000,24,163117086,162991047
18000,25,83046229,82830148
18000,26,64429330,64141226
18000,27,112317716,112191655
18000,28,74396772,74198694
18000,29,89257472,89149435
18000,30,122392233,122266186
18000,31,134385113,134205045
18000,32,125070857,124944812
18000,33,115493522,115367475
18000,34,163287456,163161431
18000,35,183942009,183851981
18000,36,112831430,112741401
18000,37,155871596,155727542
18000,38,98698226,98518156
18000,39,65396546,65198446
18000,40,74197316,74053261
18000,41,124266145,124194122
18000,42,156336644,156156589
18000,43,77809273,77647213
18000,44,102246755,102120708
18000,45,99275750,98987639
18000,46,103601850,103493811
18000,47,87568045,87423990
18000,48,210547301,210403247
18000,49,213121471,212995427
18000,50,108512367,108332297
18000,51,189573899,189375819
18000,52,213095702,212897629
18000,53,214280446,214118346
18000,54,115756217,115630172
18000,55,100495541,100297469
18000,56,133084869,132904804
18000,57,219618648,219528598
18000,58,134517990,134283896
18000,59,91905554,91815495
18000,60,106244027,106081925
18000,61,123993711,123795640
18000,62,172912730,172822701
18000,63,79372739,79174668
18000,64,46227740,46029663
18000,65,222286649,222160602
18000,66,115874424,115694360
18000,67,91398579,91128470
18000,68,83645029,83464961
18000,69,81462865,81300812
18000,70,89229164,89031094
18000,71,183520845,183376794
18000,72,141994274,141850222
18000,73,102028601,101848531
18000,74,53696293,53498215
18000,75,221175302,221031249
18000,76,106795545,106705517
18000,77,178088220,177908153
18000,78,106653016,106400922
18000,79,90574000,90393944
18000,80,65956845,65740758
18000,81,79863387,79719332
18000,82,118829280,118667222
18000,83,222169688,222043649
18000,84,85622778,85442720
18000,85,75674773,75530700
18000,86,67146584,66876480
18000,87,214999578,214801504
18000,88,56610884,56430813
18000,89,189354949,189192845
18000,90,117697594,117499497
18000,91,176011749,175831694
18000,92,232585239,232495211
18000,93,149143107,148927024
18000,94,78255696,78075626
18000,95,236099399,235991361
18000,96,119773392,119611332
18000,97,84302036,84121966
18000,98,67324838,67198792
18000,99,75175760,74995692
18000,100,75608791,75446722
19000,1,163284358,163056208
19000,2,128325033,128115955
19000,3,181330737,181216708
19000,4,249408961,249275920
19000,5,118477392,118325337
19000,6,69005136,68853082
19000,7,127446682,127294628
19000,8,175939011,175748947
19000,9,56175926,55947846
19000,10,69783316,69555230
19000,11,172272656,172082603
19000,12,93606609,93473564
19000,13,122094336,121961291
19000,14,126506892,126354839
19000,15,243314601,243181554
19000,16,72426962,72122844
19000,17,106470097,106223017
19000,18,128952691,128819645
19000,19,180227063,179998983
19000,20,253247669,253076615
19000,21,58149512,57959444
19000,22,82206177,81997107
19000,23,100417401,100132303
19000,24,155134136,154944065
19000,25,111813499,111699461
19000,26,149894583,149742543
19000,27,75613877,75404800
19000,28,76800473,76534374
19000,29,61106907,60897829
19000,30,103988426,103779348
19000,31,133412513,133279469
19000,32,189488548,189336495
19000,33,157327846,157175794
19000,34,123017499,122865445
19000,35,82669739,82498671
19000,36,103662696,103453620
19000,37,129552190,129400136
19000,38,85808732,85580646
19000,39,59004846,58814778
19000,40,108184532,107956448
19000,41,122631089,122479042
19000,42,240122159,239932092
19000,43,160948398,160758335
19000,44,106531583,106341516
19000,45,156665965,156513899
19000,46,99825244,99597159
19000,47,112761104,112609041
19000,48,125824928,125596842
19000,49,61021983,60774891
19000,50,128929487,128758435
19000,51,130499932,130309868
19000,52,78264925,78055850
19000,53,77073726,76788621
19000,54,67137337,66947272
19000,55,66139413,65949343
19000,56,147818821,147590750
19000,57,261209104,261114077
19000,58,108267798,108058723
19000,59,91893612,91703543
19000,60,193362413,193248374
19000,61,210788724,210560633
19000,62,111136546,111003490
19000,63,127566282,127376220
19000,64,99980401,99714167
19000,65,66467162,66277094
19000,66,174897241,174783204
19000,67,201688230,201574192
19000,68,108816821,108664774
19000,69,223212892,223098855
19000,70,100235685,100064622
19000,71,107524612,107429581
19000,72,118427930,118218858
19000,73,74549013,74358944
19000,74,151181185,150991119
19000,75,83224692,83034622
19000,76,83188688,83036635
19000,77,76013830,75785745
19000,78,90846531,90713486
19000,79,53104156,52819046
19000,80,102668452,102497390
19000,81,71218959,70971865
19000,82,200957721,200748654
19000,83,101238245,101010150
19000,84,108177743,108044696
19000,85,111043700,110910643
19000,86,108073335,107921280
19000,87,194390386,194200315
19000,88,93444895,93159809
19000,89,87939423,87768364
19000,90,160952613,160762543
19000,91,120277521,120030433
19000,92,139572018,139381948
19000,93,81558065,81367996
19000,94,114783206,114688176
19000,95,75846813,75599736
19000,96,155336741,155165678
19000,97,128317813,128146741
19000,98,102906777,102697707
19000,99,89102199,88931146
19000,100,122763324,122611242
20000,1,89085366,88885316
20000,2,268639862,268479810
20000,3,203627129,203427049
20000,4,291874506,291774486
20000,5,112703417,112543364
20000,6,72551623,72411576
20000,7,121267979,120987879
20000,8,62918347,62638245
20000,9,126068141,125908087
20000,10,134709871,134529809
20000,11,103642081,103522043
20000,12,211190419,211030365
20000,13,94729920,94529830
20000,14,157397882,157217830
20000,15,284652302,284532266
20000,16,59575497,59335412
20000,17,89884584,89744539
20000,18,112073850,111933804
20000,19,120027867,119867819
20000,20,196919509,196719440
20000,21,127417592,127297554
20000,22,171727954,171587908
20000,23,187486678,187326504
20000,24,144711899,144491822
20000,25,120276566,119996478
20000,26,148565051,148344973
20000,27,288181967,288021923
20000,28,160019274,159839211
20000,29,91161460,90921382
20000,30,250660801,250540763
20000,31,150911511,150711440
20000,32,115999130,115819087
20000,33,168516026,168355976
20000,34,136537746,136417710
20000,35,105019054,104838996
20000,36,65260500,65000404
20000,37,127828438,127548343
20000,38,244668096,244548064
20000,39,164748976,164548914
20000,40,162806199,162606133
20000,41,263923002,263782963
20000,42,75848875,75688803
20000,43,102987958,102787894
20000,44,97696662,97416576
20000,45,136529995,136349937
20000,46,79112093,78872009
20000,47,96266467,96026380
20000,48,130192052,130032010
20000,49,261148493,261028391
20000,50,60261239,60101184
20000,51,121465899,121245832
20000,52,77455670,77215587
20000,53,168514280,168314217
20000,54,172832870,172672816
20000,55,177241744,177121706
20000,56,89131580,88871466
20000,57,199749776,199629614
20000,58,254928515,254808477
20000,59,136137230,135917152
20000,60,272665380,272585357
20000,61,269448839,269348808
20000,62,144601750,144461701
20000,63,176223338,176083291
20000,64,198641636,198419815
20000,65,123827141,123647058
20000,66,174355865,174235829
20000,67,105252122,105052051
20000,68,225852309,225672254
20000,69,160424101,160224032
20000,70,98408640,98128538
20000,71,185578406,185418354
20000,72,217191658,216991589
20000,73,73625398,73345296
20000,74,128994167,128794104
20000,75,287786614,287686584
20000,76,110070060,109869990
20000,77,144892229,144772192
20000,78,127983125,127823073
20000,79,120248041,120067981
20000,80,80959779,80739701
20000,81,143358743,143198688
20000,82,283554344,283434308
20000,83,154576222,154436176
20000,84,147292320,147132274
20000,85,79878429,79518300
20000,86,127620416,127460354
20000,87,112032916,111752821
20000,88,125323950,125143866
20000,89,138005221,137845168
20000,90,251634470,251514432
20000,91,176005734,175845688
20000,92,150327033,150006915
20000,93,129139042,128878950
20000,94,75955961,75795913
20000,95,144514620,144314549
20000,96,207028114,206928084
20000,97,289436636,289376624
20000,98,161110981,160950931
20000,99,136782171,136542085
20000,100,96128275,95928207
21000,1,324051574,323904533
21000,2,178216070,177984992
21000,3,322524786,322398751
21000,4,110263496,110116460
21000,5,289185747,289080718
21000,6,145088522,144773409
21000,7,182444129,182255067
21000,8,146645462,146435394
21000,9,137237001,137026932
21000,10,105371662,105182599
21000,11,85018080,84829021
21000,12,271343495,271175448
21000,13,80124404,79893327
21000,14,152860787,152734753
21000,15,323163474,323079452
21000,16,124549808,124297722
21000,17,143903321,143735267
21000,18,79619057,79472010
21000,19,91455152,91224081
21000,20,308650837,308545809
21000,21,104597400,104450354
21000,22,244336399,244231368
21000,23,106667170,106415080
21000,24,108756930,108588875
21000,25,144426969,144237910
21000,26,218966283,218714192
21000,27,105829963,105619897
21000,28,113861823,113735791
21000,29,209405859,209216797
21000,30,283019497,282893467
21000,31,204924355,204777319
21000,32,196818332,196629120
21000,33,103430133,103199063
21000,34,224229834,224040779
21000,35,73080312,72870241
21000,36,123560539,123287448
21000,37,102323815,102113744
21000,38,317263709,317158678
21000,39,139666867,139330754
21000,40,165479323,165374293
21000,41,260539347,260350287
21000,42,172641260,172494214
21000,43,115162452,114973397
21000,44,87824310,87593064
21000,45,324760283,324592208
21000,46,325224424,325098392
21000,47,166436488,166226417
21000,48,122766459,122577411
21000,49,92772092,92541016
21000,50,218261858,218093803
21000,51,182446184,182278121
21000,52,272810036,272620989
21000,53,194237905,194069853
21000,54,279229420,278998363
21000,55,103720702,103426617
21000,56,262105893,261895835
21000,57,160235107,160046033
21000,58,328004810,327899781
21000,59,192057915,191784837
21000,60,98062868,97894818
21000,61,170943281,170691205
21000,62,76203606,75930501
21000,63,142242605,142074551
21000,64,256445900,256277846
21000,65,233563084,233416040
21000,66,199880091,199733050
21000,67,111983372,111752301
21000,68,138958242,138727165
21000,69,97011276,96780198
21000,70,149511962,149280882
21000,71,148573273,148447235
21000,72,177798447,177588378
21000,73,270942105,270732035
21000,74,172903168,172651103
21000,75,204836769,204626700
21000,76,299238939,299112901
21000,77,165475969,165328924
21000,78,153213624,153045571
21000,79,185781163,185487062
21000,80,183477323,183309272
21000,81,177205028,177057981
21000,82,151507965,151339913
21000,83,188644910,188476859
21000,84,301221631,301116603
21000,85,174607793,174439749
21000,86,96479197,96332152
21000,87,200838154,200607056
21000,88,214226629,213974546
21000,89,136684759,136432674
21000,90,146743869,146575814
21000,91,152193913,152067876
21000,92,181869619,181659561
21000,93,105725542,105557467
21000,94,279456742,279309519
21000,95,311199578,311094550
21000,96,127002923,126813840
21000,97,300624645,300540624
21000,98,248203444,248077405
21000,99,137093633,136925578
21000,100,300602281,300455239
22000,1,141462633,141308587
22000,2,216897771,216677701
22000,3,204731785,204555681
22000,4,246778679,246624633
22000,5,64990076,64747998
22000,6,316126371,315906303
22000,7,270746355,270592308
22000,8,136203813,135983599
22000,9,179901740,179703679
22000,10,141380725,141094630
22000,11,290636207,290504176
22000,12,254297438,254055371
22000,13,245862990,245686935
22000,14,246683696,246485636
22000,15,115273873,114965759
22000,16,132864674,132578580
22000,17,110149535,109995490
22000,18,186843229,186711190
22000,19,108377648,108157588
22000,20,260984127,260808066
22000,21,120306757,120042629
22000,22,220684460,220464380
22000,23,143418420,143198353
22000,24,345044388,344868250
22000,25,208926692,208794655
22000,26,149943332,149723262
22000,27,86555868,86291781
22000,28,141932592,141734536
22000,29,129586342,129322269
22000,30,203349563,203195517
22000,31,182689378,182425299
22000,32,259170233,258950163
22000,33,82646803,82360715
22000,34,148944102,148636010
22000,35,224947587,224837558
22000,36,315450615,315274564
22000,37,136132123,135956075
22000,38,102375270,102177208
22000,39,318580429,318514414
22000,40,198516707,198318645
22000,41,137120413,136856353
22000,42,160162048,160030018
22000,43,146675338,146499284
22000,44,121121604,120923550
22000,45,164604276,164340189
22000,46,256936053,256760017
22000,47,139845125,139713088
22000,48,283134361,282936299
22000,49,150435701,150215649
22000,50,202377948,202157866
22000,51,175553750,175311682
22000,52,206991588,206793523
22000,53,167465628,167201548
22000,54,204824981,204472871
22000,55,255114207,254960162
22000,56,234755643,234535533
22000,57,148959103,148739034
22000,58,286406497,286230442
22000,59,242507998,242331943
22000,60,93114587,92850512
22000,61,207396650,207242605
22000,62,115466002,115267939
22000,63,238583936,238429889
22000,64,356228272,356140251
