n,m,comparisons,swaps
6500,10,50734,40639
6600,1,51265,41017
6600,2,51265,41017
6600,3,51265,41017
6600,4,51265,41017
6600,5,51265,41017
6600,6,51265,41017
6600,7,51265,41017
6600,8,51265,41017
6600,9,51265,41017
6600,10,51265,41017
6700,1,51991,41607
6700,2,51991,41607
6700,3,51991,41607
6700,4,51991,41607
6700,5,51991,41607
6700,6,51991,41607
6700,7,51991,41607
6700,8,51991,41607
6700,9,51991,41607
6700,10,51991,41607
6800,1,52945,42396
6800,2,52945,42396
6800,3,52945,42396
6800,4,52945,42396
6800,5,52945,42396
6800,6,52945,42396
6800,7,52945,42396
6800,8,52945,42396
6800,9,52945,42396
6800,10,52945,42396
6900,1,53754,43057
6900,2,53754,43057
6900,3,53754,43057
6900,4,53754,43057
6900,5,53754,43057
6900,6,53754,43057
6900,7,53754,43057
6900,8,53754,43057
6900,9,53754,43057
6900,10,53754,43057
7000,1,54615,43754
7000,2,54615,43754
7000,3,54615,43754
7000,4,54615,43754
7000,5,54615,43754
7000,6,54615,43754
7000,7,54615,43754
7000,8,54615,43754
7000,9,54615,43754
7000,10,54615,43754
7100,1,55035,44012
7100,2,55035,44012
7100,3,55035,44012
7100,4,55035,44012
7100,5,55035,44012
7100,6,55035,44012
7100,7,55035,44012
7100,8,55035,44012
7100,9,55035,44012
7100,10,55035,44012
7200,1,56062,44876
7200,2,56062,44876
7200,3,56062,44876
7200,4,56062,44876
7200,5,56062,44876
7200,6,56062,44876
7200,7,56062,44876
7200,8,56062,44876
7200,9,56062,44876
7200,10,56062,44876
7300,1,56860,45506
7300,2,56860,45506
7300,3,56860,45506
7300,4,56860,45506
7300,5,56860,45506
7300,6,56860,45506
7300,7,56860,45506
7300,8,56860,45506
7300,9,56860,45506
7300,10,56860,45506
7400,1,57628,46148
7400,2,57628,46148
7400,3,57628,46148
7400,4,57628,46148
7400,5,57628,46148
7400,6,57628,46148
7400,7,57628,46148
7400,8,57628,46148
7400,9,57628,46148
7400,10,57628,46148
7500,1,58531,46891
7500,2,58531,46891
7500,3,58531,46891
7500,4,58531,46891
7500,5,58531,46891
7500,6,58531,46891
7500,7,58531,46891
7500,8,58531,46891
7500,9,58531,46891
7500,10,58531,46891
7600,1,59114,47319
7600,2,59114,47319
7600,3,59114,47319
7600,4,59114,47319
7600,5,59114,47319
7600,6,59114,47319
7600,7,59114,47319
7600,8,59114,47319
7600,9,59114,47319
7600,10,59114,47319
7700,1,59871,47919
7700,2,59871,47919
7700,3,59871,47919
7700,4,59871,47919
7700,5,59871,47919
7700,6,59871,47919
7700,7,59871,47919
7700,8,59871,47919
7700,9,59871,47919
7700,10,59871,47919
7800,1,60748,48647
7800,2,60748,48647
7800,3,60748,48647
7800,4,60748,48647
7800,5,60748,48647
7800,6,60748,48647
7800,7,60748,48647
7800,8,60748,48647
7800,9,60748,48647
7800,10,60748,48647
7900,1,61575,49311
7900,2,61575,49311
7900,3,61575,49311
7900,4,61575,49311
7900,5,61575,49311
7900,6,61575,49311
7900,7,61575,49311
7900,8,61575,49311
7900,9,61575,49311
7900,10,61575,49311
8000,1,62658,50252
8000,2,62658,50252
8000,3,62658,50252
8000,4,62658,50252
8000,5,62658,50252
8000,6,62658,50252
8000,7,62658,50252
8000,8,62658,50252
8000,9,62658,50252
8000,10,62658,50252
8100,1,63332,50697
8100,2,63332,50697
8100,3,63332,50697
8100,4,63332,50697
8100,5,63332,50697
8100,6,63332,50697
8100,7,63332,50697
8100,8,63332,50697
8100,9,63332,50697
8100,10,63332,50697
8200,1,64241,51416
8200,2,64241,51416
8200,3,64241,51416
8200,4,64241,51416
8200,5,64241,51416
8200,6,64241,51416
8200,7,64241,51416
8200,8,64241,51416
8200,9,64241,51416
8200,10,64241,51416
8300,1,64992,52002
8300,2,64992,52002
8300,3,64992,52002
8300,4,64992,52002
8300,5,64992,52002
8300,6,64992,52002
8300,7,64992,52002
8300,8,64992,52002
8300,9,64992,52002
8300,10,64992,52002
8400,1,65945,52804
8400,2,65945,52804
8400,3,65945,52804
8400,4,65945,52804
8400,5,65945,52804
8400,6,65945,52804
8400,7,65945,52804
8400,8,65945,52804
8400,9,65945,52804
8400,10,65945,52804
8500,1,66726,53435
8500,2,66726,53435
8500,3,66726,53435
8500,4,66726,53435
8500,5,66726,53435
8500,6,66726,53435
8500,7,66726,53435
8500,8,66726,53435
8500,9,66726,53435
8500,10,66726,53435
8600,1,67180,53726
8600,2,67180,53726
8600,3,67180,53726
8600,4,67180,53726
8600,5,67180,53726
8600,6,67180,53726
8600,7,67180,53726
8600,8,67180,53726
8600,9,67180,53726
8600,10,67180,53726
8700,1,67977,54393
8700,2,67977,54393
8700,3,67977,54393
8700,4,67977,54393
8700,5,67977,54393
8700,6,67977,54393
8700,7,67977,54393
8700,8,67977,54393
8700,9,67977,54393
8700,10,67977,54393
8800,1,69023,55273
8800,2,69023,55273
8800,3,69023,55273
8800,4,69023,55273
8800,5,69023,55273
8800,6,69023,55273
8800,7,69023,55273
8800,8,69023,55273
8800,9,69023,55273
8800,10,69023,55273
8900,1,69674,55778
8900,2,69674,55778
8900,3,69674,55778
8900,4,69674,55778
8900,5,69674,55778
8900,6,69674,55778
8900,7,69674,55778
8900,8,69674,55778
8900,9,69674,55778
8900,10,69674,55778
9000,1,70604,56538
9000,2,70604,56538
9000,3,70604,56538
9000,4,70604,56538
9000,5,70604,56538
9000,6,70604,56538
9000,7,70604,56538
9000,8,70604,56538
9000,9,70604,56538
9000,10,70604,56538
9100,1,71039,56815
9100,2,71039,56815
9100,3,71039,56815
9100,4,71039,56815
9100,5,71039,56815
9100,6,71039,56815
9100,7,71039,56815
9100,8,71039,56815
9100,9,71039,56815
9100,10,71039,56815
9200,1,71969,57598
9200,2,71969,57598
9200,3,71969,57598
9200,4,71969,57598
9200,5,71969,57598
9200,6,71969,57598
9200,7,71969,57598
9200,8,71969,57598
9200,9,71969,57598
9200,10,71969,57598
9300,1,72727,58202
9300,2,72727,58202
9300,3,72727,58202
9300,4,72727,58202
9300,5,72727,58202
9300,6,72727,58202
9300,7,72727,58202
9300,8,72727,58202
9300,9,72727,58202
9300,10,72727,58202
9400,1,73432,58774
9400,2,73432,58774
9400,3,73432,58774
9400,4,73432,58774
9400,5,73432,58774
9400,6,73432,58774
9400,7,73432,58774
9400,8,73432,58774
9400,9,73432,58774
9400,10,73432,58774
9500,1,74460,59656
9500,2,74460,59656
9500,3,74460,59656
9500,4,74460,59656
9500,5,74460,59656
9500,6,74460,59656
9500,7,74460,59656
9500,8,74460,59656
9500,9,74460,59656
9500,10,74460,59656
9600,1,75051,60091
9600,2,75051,60091
9600,3,75051,60091
9600,4,75051,60091
9600,5,75051,60091
9600,6,75051,60091
9600,7,75051,60091
9600,8,75051,60091
9600,9,75051,60091
9600,10,75051,60091
9700,1,75901,60765
9700,2,75901,60765
9700,3,75901,60765
9700,4,75901,60765
9700,5,75901,60765
9700,6,75901,60765
9700,7,75901,60765
9700,8,75901,60765
9700,9,75901,60765
9700,10,75901,60765
9800,1,76875,61564
9800,2,76875,61564
9800,3,76875,61564
9800,4,76875,61564
