n,m,comparisons,swaps
10500,9,65140,48808
10500,10,65140,48808
10600,1,65042,48540
10600,2,65042,48540
10600,3,65042,48540
10600,4,65042,48540
10600,5,65042,48540
10600,6,65042,48540
10600,7,65042,48540
10600,8,65042,48540
10600,9,65042,48540
10600,10,65042,48540
10700,1,67379,50538
10700,2,67379,50538
10700,3,67379,50538
10700,4,67379,50538
10700,5,67379,50538
10700,6,67379,50538
10700,7,67379,50538
10700,8,67379,50538
10700,9,67379,50538
10700,10,67379,50538
10800,1,67415,50501
10800,2,67415,50501
10800,3,67415,50501
10800,4,67415,50501
10800,5,67415,50501
10800,6,67415,50501
10800,7,67415,50501
10800,8,67415,50501
10800,9,67415,50501
10800,10,67415,50501
10900,1,65658,48941
10900,2,65658,48941
10900,3,65658,48941
10900,4,65658,48941
10900,5,65658,48941
10900,6,65658,48941
10900,7,65658,48941
10900,8,65658,48941
10900,9,65658,48941
10900,10,65658,48941
11000,1,67900,50875
11000,2,67900,50875
11000,3,67900,50875
11000,4,67900,50875
11000,5,67900,50875
11000,6,67900,50875
11000,7,67900,50875
11000,8,67900,50875
11000,9,67900,50875
11000,10,67900,50875
11100,1,68749,51377
11100,2,68749,51377
11100,3,68749,51377
11100,4,68749,51377
11100,5,68749,51377
11100,6,68749,51377
11100,7,68749,51377
11100,8,68749,51377
11100,9,68749,51377
11100,10,68749,51377
11200,1,67443,50282
11200,2,67443,50282
11200,3,67443,50282
11200,4,67443,50282
11200,5,67443,50282
11200,6,67443,50282
11200,7,67443,50282
11200,8,67443,50282
11200,9,67443,50282
11200,10,67443,50282
11300,1,68023,50919
11300,2,68023,50919
11300,3,68023,50919
11300,4,68023,50919
11300,5,68023,50919
11300,6,68023,50919
11300,7,68023,50919
11300,8,68023,50919
11300,9,68023,50919
11300,10,68023,50919
11400,1,70040,52059
11400,2,70040,52059
11400,3,70040,52059
11400,4,70040,52059
11400,5,70040,52059
11400,6,70040,52059
11400,7,70040,52059
11400,8,70040,52059
11400,9,70040,52059
11400,10,70040,52059
11500,1,70295,52408
11500,2,70295,52408
11500,3,70295,52408
11500,4,70295,52408
11500,5,70295,52408
11500,6,70295,52408
11500,7,70295,52408
11500,8,70295,52408
11500,9,70295,52408
11500,10,70295,52408
11600,1,71013,53030
11600,2,71013,53030
11600,3,71013,53030
11600,4,71013,53030
11600,5,71013,53030
11600,6,71013,53030
11600,7,71013,53030
11600,8,71013,53030
11600,9,71013,53030
11600,10,71013,53030
11700,1,72001,53481
11700,2,72001,53481
11700,3,72001,53481
11700,4,72001,53481
11700,5,72001,53481
11700,6,72001,53481
11700,7,72001,53481
11700,8,72001,53481
11700,9,72001,53481
11700,10,72001,53481
11800,1,74751,56242
11800,2,74751,56242
11800,3,74751,56242
11800,4,74751,56242
11800,5,74751,56242
11800,6,74751,56242
11800,7,74751,56242
11800,8,74751,56242
11800,9,74751,56242
11800,10,74751,56242
11900,1,73975,55277
11900,2,73975,55277
11900,3,73975,55277
11900,4,73975,55277
11900,5,73975,55277
11900,6,73975,55277
11900,7,73975,55277
11900,8,73975,55277
11900,9,73975,55277
11900,10,73975,55277
12000,1,73929,55151
12000,2,73929,55151
12000,3,73929,55151
12000,4,73929,55151
12000,5,73929,55151
12000,6,73929,55151
12000,7,73929,55151
12000,8,73929,55151
12000,9,73929,55151
12000,10,73929,55151
12100,1,76606,57595
12100,2,76606,57595
12100,3,76606,57595
12100,4,76606,57595
12100,5,76606,57595
12100,6,76606,57595
12100,7,76606,57595
12100,8,76606,57595
12100,9,76606,57595
12100,10,76606,57595
12200,1,75651,56524
12200,2,75651,56524
12200,3,75651,56524
12200,4,75651,56524
12200,5,75651,56524
12200,6,75651,56524
12200,7,75651,56524
12200,8,75651,56524
12200,9,75651,56524
12200,10,75651,56524
12300,1,74328,55195
12300,2,74328,55195
12300,3,74328,55195
12300,4,74328,55195
12300,5,74328,55195
12300,6,74328,55195
12300,7,74328,55195
12300,8,74328,55195
12300,9,74328,55195
12300,10,74328,55195
12400,1,74315,55052
12400,2,74315,55052
12400,3,74315,55052
12400,4,74315,55052
12400,5,74315,55052
12400,6,74315,55052
12400,7,74315,55052
12400,8,74315,55052
12400,9,74315,55052
12400,10,74315,55052
12500,1,73607,54885
12500,2,73607,54885
12500,3,73607,54885
12500,4,73607,54885
12500,5,73607,54885
12500,6,73607,54885
12500,7,73607,54885
12500,8,73607,54885
12500,9,73607,54885
12500,10,73607,54885
12600,1,74868,55719
12600,2,74868,55719
12600,3,74868,55719
12600,4,74868,55719
12600,5,74868,55719
12600,6,74868,55719
12600,7,74868,55719
12600,8,74868,55719
12600,9,74868,55719
12600,10,74868,55719
12700,1,75965,56507
12700,2,75965,56507
12700,3,75965,56507
12700,4,75965,56507
12700,5,75965,56507
12700,6,75965,56507
12700,7,75965,56507
12700,8,75965,56507
12700,9,75965,56507
12700,10,75965,56507
12800,1,80422,60573
12800,2,80422,60573
12800,3,80422,60573
