n,m,comparisons,swaps
11900,10,28396,10811
12000,1,74187,41470
12000,2,38157,20224
12000,3,56705,23962
12000,4,37695,17694
12000,5,52136,20647
12000,6,59493,19920
12000,7,29792,16174
12000,8,56230,28507
12000,9,40217,23706
12000,10,53787,19532
12100,1,25597,12390
12100,2,47840,16231
12100,3,31009,18752
12100,4,30201,17353
12100,5,30690,18153
12100,6,40444,27235
12100,7,27153,20840
12100,8,38398,29790
12100,9,27895,12231
12100,10,55137,29013
12200,1,59497,29773
12200,2,38807,22211
12200,3,32258,9640
12200,4,35949,24029
12200,5,27325,18797
12200,6,32140,23567
12200,7,45351,19072
12200,8,36963,24777
12200,9,22585,9184
12200,10,43238,22163
12300,1,25076,14862
12300,2,45977,25643
12300,3,29988,15808
12300,4,43040,21683
12300,5,69414,30518
12300,6,48495,21048
12300,7,26097,8325
12300,8,39433,16440
12300,9,32270,9088
12300,10,47075,24566
12400,1,35610,16919
12400,2,25214,10832
12400,3,35123,21595
12400,4,27418,13063
12400,5,31544,19510
12400,6,32039,17630
12400,7,21763,7109
12400,8,16400,4424
12400,9,39665,13931
12400,10,21089,8135
12500,1,36847,16744
12500,2,49132,21865
12500,3,44342,27060
12500,4,30997,14172
12500,5,39813,14320
12500,6,38143,13537
12500,7,54878,35090
12500,8,47852,14587
12500,9,66476,20638
12500,10,24606,11312
12600,1,36996,24778
12600,2,44988,20710
12600,3,22007,9135
12600,4,31435,20059
12600,5,16775,3472
12600,6,32002,9345
12600,7,25378,12113
12600,8,30886,16024
12600,9,39310,14347
12600,10,31173,18922
12700,1,54229,30689
12700,2,38418,14112
12700,3,50798,20630
12700,4,44522,13988
12700,5,51828,28710
12700,6,46312,31220
12700,7,52815,25002
12700,8,32137,14994
12700,9,37912,23101
12700,10,24394,11427
12800,1,28762,15590
12800,2,31363,10864
12800,3,29277,7924
12800,4,48720,18858
12800,5,44232,31614
12800,6,46257,34957
12800,7,50120,31050
12800,8,21164,7937
12800,9,41167,27155
12800,10,44256,26973
12900,1,39568,27277
12900,2,49118,21136
12900,3,50050,29745
12900,4,52770,21032
