n,m,comparisons,swaps
9800,4,43036,31511
9800,5,224692,124605
9800,6,69631,46773
9800,7,40172,31933
9800,8,123399,87248
9800,9,28778,19193
9800,10,35006,28310
9900,1,93538,72407
9900,2,20745,13732
9900,3,22653,16714
9900,4,32206,23240
9900,5,19120,9550
9900,6,18139,8955
9900,7,23501,12657
9900,8,66154,51216
9900,9,109710,82240
9900,10,19624,9825
10000,1,25131,14615
10000,2,123805,65007
10000,3,57236,39367
10000,4,93308,70649
10000,5,24681,15641
10000,6,14748,4990
10000,7,35623,27039
10000,8,55214,39407
10000,9,67606,57614
10000,10,162544,93727
10100,1,21864,9812
10100,2,86534,72028
10100,3,53576,40054
10100,4,22129,10551
10100,5,14079,9376
10100,6,55634,41929
10100,7,63604,44580
10100,8,130331,69743
10100,9,26458,16381
10100,10,13953,9332
10200,1,49569,38775
10200,2,58715,45400
10200,3,36580,30562
10200,4,30354,19729
10200,5,22102,14716
10200,6,22420,11668
10200,7,282865,170649
10200,8,57737,39112
10200,9,105023,87824
10200,10,128762,70200
10300,1,17612,6930
10300,2,38064,27674
10300,3,43487,27859
10300,4,40073,30187
10300,5,37777,27867
10300,6,40421,28492
10300,7,76941,60515
10300,8,24266,13874
10300,9,30718,20737
10300,10,23581,10561
10400,1,59517,49185
10400,2,17742,7390
10400,3,77291,57466
10400,4,20808,10459
10400,5,99911,88500
10400,6,14236,3795
10400,7,59102,48810
10400,8,24153,13786
10400,9,57185,46951
10400,10,15136,4775
10500,1,24186,14814
10500,2,59159,40392
10500,3,36206,26485
10500,4,33087,25866
10500,5,32643,28918
10500,6,77476,60260
10500,7,60174,38231
10500,8,39632,23381
10500,9,35183,29401
10500,10,25544,15684
10600,1,27550,20635
10600,2,46079,38372
10600,3,35403,24287
10600,4,27812,15802
10600,5,64274,51229
10600,6,98994,70624
10600,7,22026,14709
10600,8,49942,43459
10600,9,38782,27193
10600,10,28213,20936
10700,1,66399,51824
10700,2,27552,18027
10700,3,19259,15897
10700,4,34759,22575
10700,5,73318,53931
10700,6,79743,53609
10700,7,73344,53165
10700,8,32687,19645
10700,9,64028,51140
