n,m,comparisons,swaps
12100,4,45758,7190
12100,5,32095,8098
12100,6,24178,12319
12100,7,57513,8614
12100,8,142113,36683
12100,9,26003,9580
12100,10,88584,59241
12200,1,350638,43104
12200,2,144112,16877
12200,3,26604,16192
12200,4,25010,15125
12200,5,24684,13751
12200,6,29624,8600
12200,7,68412,11530
12200,8,46550,16376
12200,9,26954,9328
12200,10,118855,106988
12300,1,33053,24927
12300,2,197417,28553
12300,3,50168,41536
12300,4,31694,23391
12300,5,144765,6465
12300,6,48728,41458
12300,7,23909,9913
12300,8,52793,31890
12300,9,31896,23613
12300,10,49271,7220
12400,1,35782,7996
12400,2,29935,21197
12400,3,53738,7151
12400,4,32334,24009
12400,5,25142,14118
12400,6,103188,6650
12400,7,33384,8238
12400,8,181923,6458
12400,9,36921,7896
12400,10,36807,28975
12500,1,100440,23885
12500,2,25560,10869
12500,3,26179,15934
12500,4,24988,11971
12500,5,30231,14985
12500,6,88636,7132
12500,7,50450,15531
12500,8,35285,27212
12500,9,61722,41431
12500,10,200073,8996
12600,1,25173,12732
12600,2,26105,15553
12600,3,31878,8655
12600,4,42534,31067
12600,5,25256,13483
12600,6,33146,25038
12600,7,272028,6613
12600,8,56367,7242
12600,9,52476,7344
12600,10,36578,14094
12700,1,43494,30698
12700,2,41088,7844
12700,3,25399,12324
12700,4,34953,26672
12700,5,81233,26500
12700,6,323296,84643
12700,7,115069,72108
12700,8,26740,16423
12700,9,65896,56681
12700,10,25447,12071
12800,1,51671,34134
12800,2,77859,61640
12800,3,52409,44805
12800,4,39066,21016
12800,5,27373,17222
12800,6,237918,7125
12800,7,25976,11352
12800,8,25577,12669
12800,9,28232,18484
12800,10,52548,33283
12900,1,44522,29878
12900,2,78142,13300
12900,3,27328,16964
12900,4,27277,16866
12900,5,80970,74230
